DELETE_OPERATION,SQL_TRIGGER
UPDATE_CASH_DISBURSE_DIST,SQL_TRIGGER
UPDATE_PART,SQL_TRIGGER
INSERT_OPERATION,SQL_TRIGGER
UPDATE_CASH_DISBURSEMENT,SQL_TRIGGER
DELETE_PART_LOCATION,SQL_TRIGGER
UPDATE_CASH_PLAN,SQL_TRIGGER
INSERT_PART_LOCATION,SQL_TRIGGER
UPDATE_CASH_PLAN_LINE,SQL_TRIGGER
UPDATE_PART_LOCATION,SQL_TRIGGER
DELETE_PLANNED_ORDER,SQL_TRIGGER
UPDATE_CASH_RECEIPT_DIST,SQL_TRIGGER
UPDATE_PLANNED_ORDER,SQL_TRIGGER
UPDATE_CONSOLID_ACCOUNT,SQL_TRIGGER
DELETE_PROJECT_DIST,SQL_TRIGGER
UPDATE_CREDIT_MEMO_APPLY,SQL_TRIGGER
DELETE_PURC_LINE_DEL,SQL_TRIGGER
UPDATE_CONTACT,SQL_TRIGGER
INSERT_PURC_LINE_DEL,SQL_TRIGGER
UPDATE_CURRENCY,SQL_TRIGGER
UPDATE_PURC_LINE_DEL,SQL_TRIGGER
UPDATE_CUST_LINE_BILLING,SQL_TRIGGER
DELETE_PURC_ORDER_LINE,SQL_TRIGGER
UPDATE_CUSTOMER_DISCOUNT,SQL_TRIGGER
DELETE_PURC_REQ_LINE,SQL_TRIGGER
DELETE_ACCOUNT,SQL_TRIGGER
UPDATE_DEMAND_SUPPLY_LINK,SQL_TRIGGER
INSERT_PURC_REQ_LINE,SQL_TRIGGER
UPDATE_ACCOUNT,SQL_TRIGGER
UPDATE_EARNING_CODE,SQL_TRIGGER
INSERT_PURCHASE_DIST,SQL_TRIGGER
UPDATE_CASH_RECEIPT,SQL_TRIGGER
UPDATE_ECN,SQL_TRIGGER
UPDATE_PURC_REQ_LINE,SQL_TRIGGER
DELETE_ECN_DETAIL,SQL_TRIGGER
INSERT_PURC_ORDER_LINE,SQL_TRIGGER
UPDATE_GJ,SQL_TRIGGER
UPDATE_GJ_DIST,SQL_TRIGGER
DELETE_PURC_REQUISITION,SQL_TRIGGER
UPDATE_GJ_LINE,SQL_TRIGGER
INSERT_PURC_REQUISITION,SQL_TRIGGER
UPDATE_GL_INTERFACE,SQL_TRIGGER
UPDATE_PURC_REQUISITION,SQL_TRIGGER
UPDATE_IBT,SQL_TRIGGER
UPDATE_PURCHASE_CONTRACT,SQL_TRIGGER
UPDATE_INDIRECT,SQL_TRIGGER
DELETE_PURCHASE_ORDER,SQL_TRIGGER
UPDATE_INDIRECT_DIST,SQL_TRIGGER
INSERT_PURCHASE_ORDER,SQL_TRIGGER
UPDATE_INVENTORY_BALANCE,SQL_TRIGGER
UPDATE_PURCHASE_ORDER,SQL_TRIGGER
INSERT_RECEIVABLE_LINE,SQL_TRIGGER
UPDATE_LABEL_TYPE,SQL_TRIGGER
DELETE_QUOTE,SQL_TRIGGER
DELETE_RECEIVABLE_LINE,SQL_TRIGGER
UPDATE_LOCATION,SQL_TRIGGER
INSERT_QUOTE,SQL_TRIGGER
UPDATE_RECEIVABLE_LINE,SQL_TRIGGER
DELETE_LABOR_TICKET,SQL_TRIGGER
UPDATE_PAYABLE_DIST,SQL_TRIGGER
INSERT_LABOR_TICKET,SQL_TRIGGER
UPDATE_PAYABLE_INST,SQL_TRIGGER
UPDATE_PHYS_COUNT_TAG,SQL_TRIGGER
INSUPD_QUOTE_LINE_BINARY,SQL_TRIGGER
UPDATE_PHYSICAL_COUNT,SQL_TRIGGER
DELETE_RECEIVABLE,SQL_TRIGGER
UPDATE_PROJECT_DIST,SQL_TRIGGER
INSERT_RECEIVABLE,SQL_TRIGGER
UPDATE_PURCHASE_DIST,SQL_TRIGGER
V_AD_CUST_ADDRESS,SQL_TRIGGER
UPDATE_QUOTE,SQL_TRIGGER
V_AI_CUST_ADDR,SQL_TRIGGER
UPDATE_RCR_PAYABLE,SQL_TRIGGER
DELETE_RECEIVER,SQL_TRIGGER
V_AU_CUST_ADDRESS,SQL_TRIGGER
UPDATE_RCR_RECEIVABLE,SQL_TRIGGER
UPDATE_RECEIVABLE_INST,SQL_TRIGGER
DELETE_RECV_MEMO_APPLY,SQL_TRIGGER
INSERT_RECV_MEMO_APPLY,SQL_TRIGGER
UPDATE_RECEIVER,SQL_TRIGGER
UPDATE_RECV_MEMO_APPLY,SQL_TRIGGER
V_AD_CUSTOMER,SQL_TRIGGER
UPDATE_RECEIVER_LINE,SQL_TRIGGER
DELETE_REQUIREMENT,SQL_TRIGGER
V_AI_CUSTOMER,SQL_TRIGGER
UPDATE_REPORT,SQL_TRIGGER
V_AU_CUSTOMER,SQL_TRIGGER
UPDATE_REQUEST_FOR_QUOTE,SQL_TRIGGER
V_AU_CUSTOMER1,SQL_TRIGGER
UPDATE_REVALUE,SQL_TRIGGER
V_AI_CUST_ENTITY,SQL_TRIGGER
DELETE_SERVICE_DISP_LINE,SQL_TRIGGER
V_AU_CUST_ENTITY,SQL_TRIGGER
UPDATE_SALES_TAX,SQL_TRIGGER
INSERT_SERVICE_DISP_LINE,SQL_TRIGGER
V_AI_CUST_SITE,SQL_TRIGGER
UPDATE_SALES_TAX_GROUP,SQL_TRIGGER
UPDATE_SERVICE_DISP_LINE,SQL_TRIGGER
INSERT_APPLICATION_GLOBAL,SQL_TRIGGER
V_AU_CUST_SITE,SQL_TRIGGER
UPDATE_SCHEDULE,SQL_TRIGGER
DELETE_SERVICE_DISPATCH,SQL_TRIGGER
UPDATE_APPLICATION_GLOBAL,SQL_TRIGGER
V_AD_CONTACT,SQL_TRIGGER
UPDATE_SERIES_MODEL_PART,SQL_TRIGGER
DELETE_SERVICE_DISPATCHED,SQL_TRIGGER
INSERT_SHIPPER_LINE,SQL_TRIGGER
V_AI_CONTACT,SQL_TRIGGER
UPDATE_SERVICE,SQL_TRIGGER
DELETE_SERVICE_RCVR_DISP,SQL_TRIGGER
DELETE_SHIPPER_LINE,SQL_TRIGGER
V_AU_CONTACT,SQL_TRIGGER
